2020-05-31, 21:47:46, 87000000, 88000000, 1000000.00, 1, -5.83, -5.83
2020-05-31, 21:47:46, 88000000, 89000000, 1000000.00, 1, -6.53, -6.53
2020-05-31, 21:47:46, 89000000, 90000000, 1000000.00, 1, -6.78, -6.78
2020-05-31, 21:47:46, 90000000, 91000000, 1000000.00, 1, 12.33, 12.33
2020-05-31, 21:47:46, 91000000, 92000000, 1000000.00, 1, 14.92, 14.92
2020-05-31, 21:47:46, 92000000, 93000000, 1000000.00, 1, -6.67, -6.67
2020-05-31, 21:47:46, 93000000, 94000000, 1000000.00, 1, 13.67, 13.67
2020-05-31, 21:47:46, 94000000, 95000000, 1000000.00, 1, -6.78, -6.78
2020-05-31, 21:47:46, 95000000, 96000000, 1000000.00, 1, -6.71, -6.71
2020-05-31, 21:47:46, 96000000, 97000000, 1000000.00, 1, -5.77, -5.77
2020-05-31, 21:47:46, 97000000, 98000000, 1000000.00, 1, -4.14, -4.14
2020-05-31, 21:47:46, 98000000, 99000000, 1000000.00, 1, -3.82, -3.82
2020-05-31, 21:47:46, 99000000, 100000000, 1000000.00, 1, -3.23, -3.23
2020-05-31, 21:47:46, 100000000, 101000000, 1000000.00, 1, 7.75, 7.75
2020-05-31, 21:47:46, 101000000, 102000000, 1000000.00, 1, 19.70, 19.70
2020-05-31, 21:47:46, 102000000, 103000000, 1000000.00, 1, -2.92, -2.92
2020-05-31, 21:47:46, 103000000, 104000000, 1000000.00, 1, 13.97, 13.97
2020-05-31, 21:47:46, 104000000, 105000000, 1000000.00, 1, -3.44, -3.44
2020-05-31, 21:47:46, 105000000, 106000000, 1000000.00, 1, 15.83, 15.83
2020-05-31, 21:47:46, 106000000, 107000000, 1000000.00, 1, 20.16, 20.16
2020-05-31, 21:47:46, 107000000, 108000000, 1000000.00, 1, -1.32, -1.32
2020-05-31, 21:47:46, 108000000, 109000000, 1000000.00, 1, -3.49, -3.49
2020-05-31, 21:47:46, 109000000, 110000000, 1000000.00, 1, -3.69, -3.69
2020-05-31, 21:47:46, 110000000, 111000000, 1000000.00, 1, -3.70, -3.70
2020-05-31, 21:47:46, 111000000, 112000000, 1000000.00, 1, -3.76, -3.76
2020-05-31, 21:47:46, 112000000, 113000000, 1000000.00, 1, -3.20, -3.20
2020-05-31, 21:47:46, 113000000, 114000000, 1000000.00, 1, -2.29, -2.29
2020-05-31, 21:47:46, 114000000, 115000000, 1000000.00, 1, -2.57, -2.57
2020-05-31, 21:47:46, 115000000, 116000000, 1000000.00, 1, -1.95, -1.95
2020-05-31, 21:47:46, 116000000, 117000000, 1000000.00, 1, -1.35, -1.35
2020-05-31, 21:47:46, 117000000, 118000000, 1000000.00, 1, -1.68, -1.68
2020-05-31, 21:47:46, 118000000, 119000000, 1000000.00, 1, -0.68, -0.68
2020-05-31, 21:47:46, 119000000, 120000000, 1000000.00, 1, -2.41, -2.41
2020-05-31, 21:47:46, 120000000, 121000000, 1000000.00, 1, -1.70, -1.70
2020-05-31, 21:47:46, 121000000, 122000000, 1000000.00, 1, -3.86, -3.86
2020-05-31, 21:47:46, 122000000, 123000000, 1000000.00, 1, -7.42, -7.42
2020-05-31, 21:47:46, 123000000, 124000000, 1000000.00, 1, -7.85, -7.85
2020-05-31, 21:47:46, 124000000, 125000000, 1000000.00, 1, -1.32, -1.32
2020-05-31, 21:47:46, 125000000, 126000000, 1000000.00, 1, -1.88, -1.88
2020-05-31, 21:47:46, 126000000, 127000000, 1000000.00, 1, -10.85, -10.85
2020-05-31, 21:47:46, 127000000, 128000000, 1000000.00, 1, -11.29, -11.29
2020-05-31, 21:47:46, 128000000, 129000000, 1000000.00, 1, -12.07, -12.07
2020-05-31, 21:47:46, 129000000, 130000000, 1000000.00, 1, -11.40, -11.40
2020-05-31, 21:47:46, 130000000, 131000000, 1000000.00, 1, -11.59, -11.59
2020-05-31, 21:47:46, 131000000, 132000000, 1000000.00, 1, -12.26, -12.26
2020-05-31, 21:47:46, 132000000, 133000000, 1000000.00, 1, -12.43, -12.43
2020-05-31, 21:47:46, 133000000, 134000000, 1000000.00, 1, -12.51, -12.51
2020-05-31, 21:47:46, 134000000, 135000000, 1000000.00, 1, -12.66, -12.66
2020-05-31, 21:47:46, 135000000, 136000000, 1000000.00, 1, -12.66, -12.66
2020-05-31, 21:47:46, 136000000, 137000000, 1000000.00, 1, -12.59, -12.59
2020-05-31, 21:47:46, 137000000, 138000000, 1000000.00, 1, -12.71, -12.71
2020-05-31, 21:47:46, 138000000, 139000000, 1000000.00, 1, -12.68, -12.68
2020-05-31, 21:47:46, 139000000, 140000000, 1000000.00, 1, -12.71, -12.71
2020-05-31, 21:47:46, 140000000, 141000000, 1000000.00, 1, -12.68, -12.68
2020-05-31, 21:47:46, 141000000, 142000000, 1000000.00, 1, -12.73, -12.73
2020-05-31, 21:47:46, 142000000, 143000000, 1000000.00, 1, -12.85, -12.85
2020-05-31, 21:47:46, 143000000, 144000000, 1000000.00, 1, -12.06, -12.06
2020-05-31, 21:47:46, 144000000, 145000000, 1000000.00, 1, -12.31, -12.31
2020-05-31, 21:47:46, 145000000, 146000000, 1000000.00, 1, -13.05, -13.05
2020-05-31, 21:47:46, 146000000, 147000000, 1000000.00, 1, -13.19, -13.19
2020-05-31, 21:47:46, 147000000, 148000000, 1000000.00, 1, -13.30, -13.30
2020-05-31, 21:47:46, 148000000, 149000000, 1000000.00, 1, -12.87, -12.87
2020-05-31, 21:47:46, 149000000, 150000000, 1000000.00, 1, -12.99, -12.99
2020-05-31, 21:47:46, 150000000, 151000000, 1000000.00, 1, -13.12, -13.12
2020-05-31, 21:47:46, 151000000, 152000000, 1000000.00, 1, -13.07, -13.07
2020-05-31, 21:47:46, 152000000, 153000000, 1000000.00, 1, -12.88, -12.88
2020-05-31, 21:47:46, 153000000, 154000000, 1000000.00, 1, -12.73, -12.73
2020-05-31, 21:47:46, 154000000, 155000000, 1000000.00, 1, -12.62, -12.62
2020-05-31, 21:47:46, 155000000, 156000000, 1000000.00, 1, -12.68, -12.68
2020-05-31, 21:47:46, 156000000, 157000000, 1000000.00, 1, -12.83, -12.83
2020-05-31, 21:47:46, 157000000, 158000000, 1000000.00, 1, -13.00, -13.00
2020-05-31, 21:47:46, 158000000, 159000000, 1000000.00, 1, -12.51, -12.51
2020-05-31, 21:47:46, 159000000, 160000000, 1000000.00, 1, -13.37, -13.37
2020-05-31, 21:47:46, 160000000, 161000000, 1000000.00, 1, -13.59, -13.59
2020-05-31, 21:47:46, 161000000, 162000000, 1000000.00, 1, -13.73, -13.73
2020-05-31, 21:47:46, 162000000, 163000000, 1000000.00, 1, -13.70, -13.70
2020-05-31, 21:47:46, 163000000, 164000000, 1000000.00, 1, -13.82, -13.82
2020-05-31, 21:47:46, 164000000, 165000000, 1000000.00, 1, -13.82, -13.82
2020-05-31, 21:47:46, 165000000, 166000000, 1000000.00, 1, -13.72, -13.72
2020-05-31, 21:47:46, 166000000, 167000000, 1000000.00, 1, -13.82, -13.82
2020-05-31, 21:47:46, 167000000, 168000000, 1000000.00, 1, -13.64, -13.64
2020-05-31, 21:47:46, 168000000, 169000000, 1000000.00, 1, -13.66, -13.66
2020-05-31, 21:47:46, 169000000, 170000000, 1000000.00, 1, -10.00, -10.00
2020-05-31, 21:47:46, 170000000, 171000000, 1000000.00, 1, -13.48, -13.48
2020-05-31, 21:47:46, 171000000, 172000000, 1000000.00, 1, -13.52, -13.52
2020-05-31, 21:47:46, 172000000, 173000000, 1000000.00, 1, -13.00, -13.00
2020-05-31, 21:47:46, 173000000, 174000000, 1000000.00, 1, -13.30, -13.30
2020-05-31, 21:47:46, 174000000, 175000000, 1000000.00, 1, -13.37, -13.37
2020-05-31, 21:47:46, 175000000, 176000000, 1000000.00, 1, -13.41, -13.41
2020-05-31, 21:47:46, 176000000, 177000000, 1000000.00, 1, -13.44, -13.44
2020-05-31, 21:47:46, 177000000, 178000000, 1000000.00, 1, -13.55, -13.55
2020-05-31, 21:47:46, 178000000, 179000000, 1000000.00, 1, -13.34, -13.34
2020-05-31, 21:47:46, 179000000, 180000000, 1000000.00, 1, -13.34, -13.34
2020-05-31, 21:47:46, 180000000, 181000000, 1000000.00, 1, -13.24, -13.24
2020-05-31, 21:47:46, 181000000, 182000000, 1000000.00, 1, -13.29, -13.29
2020-05-31, 21:47:46, 182000000, 183000000, 1000000.00, 1, -13.13, -13.13
2020-05-31, 21:47:46, 183000000, 184000000, 1000000.00, 1, -13.22, -13.22
2020-05-31, 21:47:46, 184000000, 185000000, 1000000.00, 1, -13.05, -13.05
2020-05-31, 21:47:46, 185000000, 186000000, 1000000.00, 1, -12.92, -12.92
2020-05-31, 21:47:46, 186000000, 187000000, 1000000.00, 1, -12.95, -12.95
2020-05-31, 21:47:46, 187000000, 188000000, 1000000.00, 1, -11.60, -11.60
2020-05-31, 21:47:46, 188000000, 189000000, 1000000.00, 1, -12.40, -12.40
2020-05-31, 21:47:46, 189000000, 190000000, 1000000.00, 1, -12.37, -12.37
2020-05-31, 21:47:46, 190000000, 191000000, 1000000.00, 1, -12.35, -12.35
2020-05-31, 21:47:46, 191000000, 192000000, 1000000.00, 1, -11.98, -11.98
2020-05-31, 21:47:46, 192000000, 193000000, 1000000.00, 1, -12.05, -12.05
2020-05-31, 21:47:46, 193000000, 194000000, 1000000.00, 1, -11.55, -11.55
2020-05-31, 21:47:46, 194000000, 195000000, 1000000.00, 1, -11.24, -11.24
2020-05-31, 21:47:46, 195000000, 196000000, 1000000.00, 1, -11.16, -11.16
2020-05-31, 21:47:46, 196000000, 197000000, 1000000.00, 1, 11.81, 11.81
2020-05-31, 21:47:46, 197000000, 198000000, 1000000.00, 1, 18.98, 18.98
2020-05-31, 21:47:46, 198000000, 199000000, 1000000.00, 1, 19.95, 19.95
2020-05-31, 21:47:46, 199000000, 200000000, 1000000.00, 1, -7.96, -7.96
2020-05-31, 21:47:46, 200000000, 201000000, 1000000.00, 1, -7.16, -7.16
2020-05-31, 21:47:46, 201000000, 202000000, 1000000.00, 1, -6.08, -6.08
2020-05-31, 21:47:46, 202000000, 203000000, 1000000.00, 1, -6.42, -6.42
2020-05-31, 21:47:46, 203000000, 204000000, 1000000.00, 1, -6.26, -6.26
2020-05-31, 21:47:46, 204000000, 205000000, 1000000.00, 1, -6.78, -6.78
2020-05-31, 21:47:46, 205000000, 206000000, 1000000.00, 1, -6.53, -6.53
2020-05-31, 21:47:46, 206000000, 207000000, 1000000.00, 1, -2.11, -2.11
2020-05-31, 21:47:46, 207000000, 208000000, 1000000.00, 1, 18.04, 18.04
2020-05-31, 21:47:46, 208000000, 209000000, 1000000.00, 1, 17.45, 17.45
2020-05-31, 21:47:46, 209000000, 210000000, 1000000.00, 1, -9.66, -9.66
2020-05-31, 21:47:46, 210000000, 211000000, 1000000.00, 1, -10.37, -10.37
2020-05-31, 21:47:46, 211000000, 212000000, 1000000.00, 1, -10.43, -10.43
2020-05-31, 21:47:46, 212000000, 213000000, 1000000.00, 1, -10.90, -10.90
2020-05-31, 21:47:46, 213000000, 214000000, 1000000.00, 1, -11.15, -11.15
